indice_tiempo,eph_continua_tasa_desempleo_total,eph_continua_tasa_desempleo_total_gba,eph_continua_tasa_desempleo_total_cuyo,eph_continua_tasa_desempleo_total_nordeste,eph_continua_tasa_desempleo_total_noroeste,eph_continua_tasa_desempleo_total_region_pampeana,eph_continua_tasa_desempleo_total_patagonia,eph_continua_tasa_desempleo_total_caba,eph_continua_tasa_desempleo_total_partidos_gba,eph_continua_tasa_desempleo_total_gran_mendoza,eph_continua_tasa_desempleo_total_gran_san_juan,eph_continua_tasa_desempleo_total_san_luis,eph_continua_tasa_desempleo_total_corrientes,eph_continua_tasa_desempleo_total_formosa,eph_continua_tasa_desempleo_total_gran_resistencia,eph_continua_tasa_desempleo_total_posadas,eph_continua_tasa_desempleo_total_gran_tucuman,eph_continua_tasa_desempleo_total_gran_catamarca,eph_continua_tasa_desempleo_total_jujuy,eph_continua_tasa_desempleo_total_la_rioja,eph_continua_tasa_desempleo_total_salta,eph_continua_tasa_desempleo_total_santiago_del_estero,eph_continua_tasa_desempleo_total_gran_cordoba,eph_continua_tasa_desempleo_total_gran_la_plata,eph_continua_tasa_desempleo_total_gran_rosario,eph_continua_tasa_desempleo_total_mar_del_plata,eph_continua_tasa_desempleo_total_concordia,eph_continua_tasa_desempleo_total_bahia_blanca,eph_continua_tasa_desempleo_total_gran_parana,eph_continua_tasa_desempleo_total_gran_santa_fe,eph_continua_tasa_desempleo_total_rio_cuarto,eph_continua_tasa_desempleo_total_santa_rosa,eph_continua_tasa_desempleo_total_san_nicolas,eph_continua_tasa_desempleo_total_comodoro_rivadavia,eph_continua_tasa_desempleo_total_neuquen,eph_continua_tasa_desempleo_total_rio_gallegos,eph_continua_tasa_desempleo_total_ushuaia_rio_grande,eph_continua_tasa_desempleo_total_rawson_trelew,eph_continua_tasa_desempleo_total_viedma_carmen_patagones
2011-01-01,0.07400000000000001,0.079,0.046,0.028999999999999998,0.076,0.078,0.061,0.064,0.084,0.049,0.051,0.021,0.033,0.02,0.023,0.034,0.049,0.122,0.063,0.062,0.11699999999999999,0.063,0.084,0.068,0.07,0.078,0.07400000000000001,0.08900000000000001,0.11900000000000001,0.069,0.08800000000000001,0.044000000000000004,0.071,0.051,0.08199999999999999,0.024,0.084,0.044000000000000004,0.044000000000000004
2011-04-01,0.073,0.079,0.05,0.040999999999999995,0.069,0.077,0.057999999999999996,0.062,0.085,0.053,0.055,0.023,0.068,0.022000000000000002,0.027000000000000003,0.034,0.044000000000000004,0.09,0.05,0.057999999999999996,0.115,0.061,0.066,0.063,0.07400000000000001,0.11,0.067,0.083,0.11,0.083,0.075,0.042,0.07400000000000001,0.052000000000000005,0.077,0.022000000000000002,0.07,0.046,0.049
2011-07-01,0.07200000000000001,0.078,0.05,0.034,0.064,0.079,0.045,0.052000000000000005,0.086,0.040999999999999995,0.081,0.019,0.045,0.023,0.034,0.03,0.033,0.10400000000000001,0.039,0.039,0.09699999999999999,0.092,0.076,0.065,0.078,0.09300000000000001,0.051,0.11599999999999999,0.08900000000000001,0.095,0.076,0.017,0.066,0.048,0.05,0.023,0.043,0.062,0.02
2011-10-01,0.067,0.077,0.03,0.034,0.053,0.069,0.049,0.057999999999999996,0.083,0.03,0.036000000000000004,0.013000000000000001,0.057999999999999996,0.022000000000000002,0.037000000000000005,0.009000000000000001,0.031,0.075,0.054000000000000006,0.034,0.079,0.063,0.061,0.055999999999999994,0.081,0.077,0.051,0.078,0.085,0.057,0.076,0.018000000000000002,0.08800000000000001,0.028999999999999998,0.071,0.021,0.05,0.055999999999999994,0.034
2012-01-01,0.071,0.075,0.044000000000000004,0.024,0.07200000000000001,0.079,0.06,0.040999999999999995,0.087,0.047,0.049,0.019,0.036000000000000004,0.018000000000000002,0.019,0.018000000000000002,0.045,0.08900000000000001,0.076,0.053,0.11,0.073,0.094,0.048,0.098,0.081,0.059000000000000004,0.057,0.085,0.066,0.048,0.017,0.10099999999999999,0.034,0.071,0.039,0.075,0.065,0.07
2012-04-01,0.07200000000000001,0.077,0.047,0.024,0.07200000000000001,0.08,0.054000000000000006,0.055999999999999994,0.084,0.047,0.055999999999999994,0.024,0.034,0.026000000000000002,0.004,0.03,0.038,0.11699999999999999,0.043,0.045,0.109,0.1,0.086,0.057999999999999996,0.083,0.099,0.055,0.091,0.091,0.075,0.067,0.031,0.062,0.035,0.051,0.039,0.08199999999999999,0.068,0.051
2012-07-01,0.076,0.084,0.049,0.017,0.07200000000000001,0.079,0.053,0.05,0.095,0.042,0.073,0.026000000000000002,0.022000000000000002,0.025,0.006,0.016,0.043,0.094,0.048,0.054000000000000006,0.12,0.075,0.08900000000000001,0.06,0.077,0.083,0.045,0.099,0.10099999999999999,0.075,0.076,0.011000000000000001,0.10099999999999999,0.04,0.053,0.028999999999999998,0.073,0.055,0.07400000000000001
2012-10-01,0.069,0.077,0.039,0.026000000000000002,0.053,0.073,0.040999999999999995,0.07400000000000001,0.079,0.036000000000000004,0.055,0.02,0.025,0.02,0.021,0.036000000000000004,0.039,0.062,0.042,0.039,0.07200000000000001,0.067,0.077,0.049,0.086,0.095,0.028999999999999998,0.066,0.078,0.069,0.062,0.013999999999999999,0.061,0.042,0.032,0.040999999999999995,0.049,0.037000000000000005,0.064
2013-01-01,0.079,0.08900000000000001,0.040999999999999995,0.031,0.069,0.08199999999999999,0.064,0.073,0.094,0.037000000000000005,0.061,0.02,0.054000000000000006,0.015,0.012,0.034,0.057,0.098,0.046,0.055999999999999994,0.106,0.046,0.10800000000000001,0.040999999999999995,0.086,0.09,0.07200000000000001,0.065,0.106,0.081,0.042,0.023,0.054000000000000006,0.046,0.063,0.043,0.10099999999999999,0.052000000000000005,0.078
2013-04-01,0.07200000000000001,0.076,0.051,0.025,0.057999999999999996,0.085,0.066,0.046,0.086,0.040999999999999995,0.081,0.027000000000000003,0.06,0.018000000000000002,0.0,0.013000000000000001,0.034,0.094,0.039,0.054000000000000006,0.086,0.065,0.10300000000000001,0.066,0.08199999999999999,0.091,0.053,0.084,0.102,0.077,0.08900000000000001,0.019,0.085,0.048,0.078,0.049,0.10099999999999999,0.044000000000000004,0.049
2013-07-01,0.068,0.074,0.048,0.021,0.054,0.076,0.059,0.052,0.081,0.042,0.071,0.02,0.045,0.017,0.0,0.014,0.033,0.073,0.051,0.054,0.093,0.035,0.089,0.065,0.077,0.11,0.048,0.079,0.058,0.052,0.057,0.024,0.058,0.042,0.072,0.03,0.08,0.061,0.043
2013-10-01,0.064,0.065,0.049,0.022000000000000002,0.055,0.078,0.055,0.044000000000000004,0.07200000000000001,0.045,0.07200000000000001,0.013000000000000001,0.044000000000000004,0.023,0.006,0.012,0.049,0.064,0.05,0.034,0.08,0.04,0.08800000000000001,0.052000000000000005,0.079,0.11699999999999999,0.055,0.087,0.062,0.063,0.07200000000000001,0.011000000000000001,0.057,0.05,0.078,0.038,0.047,0.039,0.043
2014-01-01,0.071,0.077,0.048,0.032,0.061,0.076,0.066,0.059,0.083,0.045,0.067,0.015,0.063,0.021,0.0,0.034,0.051,0.094,0.051,0.038,0.08,0.049,0.091,0.07,0.067,0.09,0.063,0.088,0.062,0.06,0.083,0.012,0.072,0.058,0.085,0.044,0.085,0.051,0.036
2014-04-01,0.071,0.079,0.043,0.026000000000000002,0.063,0.075,0.05,0.053,0.08800000000000001,0.035,0.071,0.02,0.040999999999999995,0.009000000000000001,0.006,0.038,0.08,0.038,0.036000000000000004,0.051,0.084,0.012,0.079,0.055999999999999994,0.08800000000000001,0.10300000000000001,0.061,0.057,0.064,0.055999999999999994,0.086,0.016,0.076,0.04,0.055,0.042,0.043,0.079,0.03
2014-07-01,0.075,0.079,0.059000000000000004,0.031,0.055,0.09,0.055999999999999994,0.055,0.087,0.057999999999999996,0.079,0.019,0.057999999999999996,0.016,0.002,0.032,0.062,0.087,0.046,0.042,0.055999999999999994,0.032,0.11599999999999999,0.08199999999999999,0.09300000000000001,0.08900000000000001,0.044000000000000004,0.066,0.066,0.07400000000000001,0.087,0.036000000000000004,0.07400000000000001,0.039,0.067,0.032,0.069,0.068,0.047
2014-10-01,0.069,0.07200000000000001,0.047,0.027000000000000003,0.063,0.081,0.06,0.05,0.079,0.046,0.063,0.012,0.05,0.023,0.0,0.026000000000000002,0.075,0.06,0.061,0.047,0.063,0.044000000000000004,0.102,0.055,0.087,0.109,0.04,0.075,0.06,0.066,0.067,0.012,0.051,0.062,0.078,0.039,0.043,0.064,0.036000000000000004
2015-01-01,0.071,0.079,0.043,0.026000000000000002,0.063,0.075,0.05,0.053,0.08800000000000001,0.035,0.071,0.02,0.040999999999999995,0.009000000000000001,0.006,0.038,0.08,0.038,0.036000000000000004,0.051,0.084,0.012,0.079,0.055999999999999994,0.08800000000000001,0.10300000000000001,0.061,0.057,0.064,0.055999999999999994,0.086,0.016,0.076,0.04,0.055,0.042,0.043,0.079,0.03
2015-04-01,0.066,0.07200000000000001,0.04,0.017,0.052000000000000005,0.076,0.047,0.051,0.079,0.037000000000000005,0.057,0.013999999999999999,0.04,0.013999999999999999,,0.0103,0.057999999999999996,0.094,0.045,0.038,0.057,0.013000000000000001,0.102,0.042,0.083,0.081,0.057,0.073,0.05,0.061,0.069,0.018000000000000002,0.069,0.03,0.047,0.052000000000000005,0.049,0.073,0.032
2015-07-01,0.059000000000000004,0.06,0.035,0.026000000000000002,0.049,0.076,0.038,0.039,0.067,0.037000000000000005,0.055,0.013000000000000001,0.035,0.016,0.015300000000000001,0.034,0.05,0.07,0.048,0.04,0.059000000000000004,0.026000000000000002,0.09,0.042,0.08800000000000001,0.11800000000000001,0.073,0.057,0.049,0.061,0.077,0.03,0.055,0.031,0.028999999999999998,0.045,0.046,0.07,0.011000000000000001
2015-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-01,0.09300000000000001,0.106,0.052000000000000005,0.049,0.068,0.096,0.063,0.085,0.11199999999999999,0.044000000000000004,0.078,0.027999999999999997,0.051,0.055999999999999994,0.043,0.051,0.07400000000000001,0.085,0.045,0.044000000000000004,0.08900000000000001,0.039,0.115,0.069,0.11699999999999999,0.11599999999999999,0.057999999999999996,0.077,0.040999999999999995,0.05,0.105,0.047,0.084,0.024,0.086,0.063,0.069,0.07,0.046
2016-07-01,0.085,0.1,0.043,0.038,0.062,0.084,0.04,0.079,0.106,0.042,0.048,0.04,0.042,0.042,0.033,0.037000000000000005,0.077,0.06,0.026000000000000002,0.048,0.075,0.046,0.098,0.067,0.09300000000000001,0.121,0.057999999999999996,0.07400000000000001,0.036000000000000004,0.038,0.062,0.059000000000000004,0.092,0.036000000000000004,0.025,0.055,0.055999999999999994,0.055999999999999994,0.027000000000000003
2016-10-01,0.076,0.085,0.038,0.03,0.06,0.08,0.053,0.057,0.094,0.033,0.051,0.036000000000000004,0.037000000000000005,0.035,0.025,0.027000000000000003,0.079,0.062,0.037000000000000005,0.042,0.071,0.018000000000000002,0.08,0.071,0.086,0.106,0.055999999999999994,0.092,0.05,0.051,0.091,0.076,0.063,0.034,0.067,0.064,0.059000000000000004,0.059000000000000004,0.008
2017-01-01,0.092,0.109,0.047,0.031,0.065,0.08800000000000001,0.055,0.079,0.11800000000000001,0.047,0.059000000000000004,0.023,0.039,0.028999999999999998,0.013999999999999999,0.040999999999999995,0.077,0.10800000000000001,0.042,0.048,0.073,0.025,0.096,0.08,0.10300000000000001,0.10400000000000001,0.079,0.076,0.044000000000000004,0.052000000000000005,0.091,0.086,0.066,0.053,0.05,0.033,0.077,0.08199999999999999,0.011000000000000001
2017-04-01,0.087,0.1,0.038,0.035,0.069,0.08800000000000001,0.065,0.07,0.109,0.037000000000000005,0.045,0.027999999999999997,0.040999999999999995,0.03,0.016,0.051,0.07,0.096,0.07400000000000001,0.043,0.079,0.040999999999999995,0.081,0.102,0.10800000000000001,0.11900000000000001,0.059000000000000004,0.075,0.022000000000000002,0.051,0.069,0.06,0.054000000000000006,0.06,0.075,0.043,0.062,0.099,0.016
2017-07-01,0.083,0.096,0.055999999999999994,0.036000000000000004,0.067,0.077,0.055,0.073,0.10300000000000001,0.044000000000000004,0.09,0.035,0.034,0.031,0.034,0.040999999999999995,0.077,0.086,0.059000000000000004,0.027999999999999997,0.085,0.024,0.091,0.069,0.084,0.09,0.042,0.081,0.046,0.031,0.062,0.068,0.078,0.03,0.062,0.06,0.057,0.085,0.017
2017-10-01,0.07200000000000001,0.084,0.032,0.039,0.059000000000000004,0.066,0.057,0.059000000000000004,0.092,0.027000000000000003,0.048,0.012,0.031,0.036000000000000004,0.061,0.027000000000000003,0.05,0.07400000000000001,0.059000000000000004,0.037000000000000005,0.083,0.043,0.066,0.059000000000000004,0.076,0.09300000000000001,0.046,0.071,0.03,0.033,0.057,0.078,0.069,0.037000000000000005,0.057999999999999996,0.069,0.055,0.08900000000000001,0.036000000000000004
2018-01-01,0.091,0.107,0.04,0.052000000000000005,0.068,0.086,0.066,0.086,0.113,0.042,0.047,0.019,0.047,0.027999999999999997,0.094,0.027999999999999997,0.07,0.07400000000000001,0.071,0.037000000000000005,0.08800000000000001,0.039,0.10300000000000001,0.078,0.092,0.085,0.08,0.098,0.042,0.067,0.068,0.049,0.064,0.04,0.055,0.081,0.075,0.125,0.024
2018-04-01,0.096,0.114,0.049,0.040999999999999995,0.076,0.08800000000000001,0.059000000000000004,0.078,0.124,0.055,0.046,0.033,0.045,0.036000000000000004,0.054000000000000006,0.025,0.08800000000000001,0.09300000000000001,0.059000000000000004,0.023,0.1,0.034,0.10800000000000001,0.095,0.08,0.08199999999999999,0.07,0.066,0.05,0.07,0.07400000000000001,0.111,0.09,0.037000000000000005,0.042,0.062,0.068,0.11699999999999999,0.052000000000000005
2018-07-01,0.09,0.105,0.047,0.04,0.066,0.08800000000000001,0.055999999999999994,0.084,0.11,0.064,0.02,0.027000000000000003,0.06,0.048,0.031,0.024,0.07,0.081,0.046,0.045,0.091,0.032,0.091,0.10300000000000001,0.079,0.11800000000000001,0.054000000000000006,0.09,0.057,0.036000000000000004,0.078,0.132,0.109,0.039,0.053,0.066,0.069,0.079,0.034
2018-10-01,0.091,0.105,0.047,0.040999999999999995,0.07200000000000001,0.092,0.06,0.069,0.114,0.059000000000000004,0.031,0.027999999999999997,0.07200000000000001,0.036000000000000004,0.016,0.036000000000000004,0.076,0.087,0.068,0.047,0.08900000000000001,0.046,0.092,0.057,0.128,0.128,0.05,0.094,0.055999999999999994,0.03,0.081,0.10099999999999999,0.113,0.028999999999999998,0.048,0.09,0.069,0.09699999999999999,0.061
2019-01-01,0.101,0.111,0.061,0.045,0.095,0.102,0.07,0.072,0.123,0.084,0.032,0.02,0.071,0.040999999999999995,0.012,0.049,0.095,0.106,0.114,0.068,0.099,0.066,0.113,0.10800000000000001,0.11699999999999999,0.10099999999999999,0.105,0.084,0.055999999999999994,0.055,0.071,0.106,0.107,0.02,0.035,0.107,0.13,0.12300000000000001,0.052000000000000005
2019-04-01,0.106,0.11900000000000001,0.063,0.037000000000000005,0.094,0.11,0.071,0.092,0.127,0.08800000000000001,0.023,0.033,0.052000000000000005,0.055,0.02,0.028999999999999998,0.107,0.09300000000000001,0.075,0.07400000000000001,0.127,0.033,0.131,0.105,0.106,0.134,0.10400000000000001,0.095,0.08199999999999999,0.07400000000000001,0.062,0.11199999999999999,0.10300000000000001,0.06,0.054000000000000006,0.094,0.094,0.09300000000000001,0.042
2019-07-01,0.09699999999999999,0.111,0.065,0.046,0.085,0.09,0.066,0.079,0.121,0.086,0.03,0.039,0.064,0.043,,0.031,0.111,0.095,0.048,0.059000000000000004,0.08800000000000001,0.055,0.11,0.084,0.087,0.102,0.094,0.08,0.057,0.05,0.045,0.10800000000000001,0.114,0.042,0.062,0.065,0.10300000000000001,0.091,0.025
2019-10-01,0.08900000000000001,0.1,0.057,0.051,0.083,0.085,0.066,0.069,0.10800000000000001,0.073,0.035,0.028999999999999998,0.052000000000000005,0.04,0.07400000000000001,0.028999999999999998,0.09699999999999999,0.075,0.068,0.05,0.10300000000000001,0.052000000000000005,0.095,0.077,0.087,0.111,0.091,0.07200000000000001,0.045,0.055,0.057,0.083,0.099,0.034,0.057,0.064,0.095,0.109,0.047
2020-01-01,0.10400000000000001,0.115,0.07200000000000001,0.054000000000000006,0.099,0.10099999999999999,0.073,0.085,0.124,0.098,0.033,0.027999999999999997,0.040999999999999995,0.04,0.098,0.024,0.131,0.086,0.08199999999999999,0.027000000000000003,0.107,0.07,0.10800000000000001,0.09,0.129,0.10400000000000001,0.105,0.07,0.064,0.062,0.084,0.098,0.115,0.057999999999999996,0.065,0.057,0.124,0.095,0.027000000000000003
2020-04-01,0.131,0.13,0.114,0.072,0.091,0.167,0.1,0.111,0.138,0.153,0.065,0.026,0.081,0.057,0.061,0.082,0.104,0.091,0.07,0.05,0.139,0.018,0.191,0.095,0.179,0.26,0.099,0.089,0.113,0.203,0.155,0.076,0.089,0.065,0.135,0.047,0.22,0.038,0.024
2020-07-01,0.117,0.138,0.07,0.073,0.086,0.112,0.065,0.104,0.148,0.082,0.066,0.025,0.075,0.037,0.088,0.072,0.11,0.068,0.051,0.08,0.109,0.039,0.143,0.07,0.111,0.131,0.131,0.064,0.078,0.095,0.122,0.109,0.105,0.022,0.109,0.031,,0.075,0.034
2020-10-01,0.109579322139272,0.125579440768469,0.0836946113609487,0.0582562007064901,0.0719813351019193,0.110528059944993,0.0719657864425579,0.0719029060947138,0.140863797197047,0.105867807520214,0.051791469194312795,0.0486423423592947,0.0669260649412751,0.041940516701269,0.053064781640360194,0.0635863714393785,0.09455909175792829,0.0607793067085715,0.040281913440849505,0.0434340593973741,0.08972655894958359,0.0392971496451378,0.13003807246962,0.091398696687956,0.136117191010873,0.110910015119972,0.0861635906956427,0.09704649704649711,0.0398355068295573,0.0780955073463991,0.09221751635256,0.11190606600027399,0.0947201478558406,0.032844455721898,0.08369191671239211,0.0679243860608002,0.127895949058393,0.053890337937030505,0.0600166872860143
2021-01-01,0.102,0.11,0.066,0.061,0.099,0.10300000000000001,0.084,0.079,0.11900000000000001,0.08199999999999999,0.044000000000000004,0.035,0.099,0.04,0.047,0.049,0.14400000000000002,0.068,0.07400000000000001,0.057999999999999996,0.106,0.040999999999999995,0.14800000000000002,0.057999999999999996,0.109,0.094,0.075,0.092,0.044000000000000004,0.09,0.068,0.095,0.086,0.044000000000000004,0.109,0.09,0.12300000000000001,0.061,0.039
